operation,operationLabel,backend,pushes,cacheState,maintenanceMode,scoreMillis,scoreErrorMillis,p50Millis,p95Millis,p99Millis,activePacks,packPayloadBytes,packIndexBytes,smallPacks,smallPackRatioBasisPoints,storedExtensionBytes,unreachableLogicalBytes,maintenanceElapsedMillis,maintenanceStoredByteDelta,maintenancePackReduction,jgitDfsMidxExtensionAvailable,jdkVersion,jmhMode,latencySavingMillis,latencySavingPercent,breakEvenReads,beneficial
lookupMissingObject,Missing-object lookup,postgresql-hikari,300,warm,read-optimized,0.00023282232301870018,6.791008115564e-06,0.00020099999999999998,0.00023999999999999998,0.000381,2,2857103,28184,1,5000,2913584,253470,674.0,-300863,298,True,21.0.12.1,sample,0.0021299973180144227,90.14642002396339,316433,True
lookupNewestObject,Newest-object lookup,postgresql-hikari,300,warm,none,0.004610303810062963,0.00039564670518075015,0.004272,0.004752,0.008416959999999963,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupNewestObject,Newest-object lookup,postgresql-hikari,300,warm,compact-only,0.004994455426555697,0.0008132974124016046,0.004288,0.004984,0.009023999999999999,2,2857103,28184,1,5000,2885426,253470,624.0,-329021,298,True,21.0.12.1,sample,-0.0003841516164927337,-8.332457736391289,,False
lookupNewestObject,Newest-object lookup,postgresql-hikari,300,warm,read-optimized,0.004818870142503628,0.0006877601590093397,0.004288,0.004648,0.007728640000000014,2,2857103,28184,1,5000,2913584,253470,654.0,-300863,298,True,21.0.12.1,sample,-0.0002085663324406647,-4.523917317236764,,False
lookupOldestObject,Oldest-object lookup,postgresql-hikari,300,warm,none,0.007088601077962501,0.0007527895593666763,0.006416,0.008976,0.01699423999999999,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupOldestObject,Oldest-object lookup,postgresql-hikari,300,warm,compact-only,0.004736487089925354,0.0005860262598002662,0.0042639999999999996,0.005056,0.009165599999999859,2,2857103,28184,1,5000,2885426,253470,623.0,-329021,298,True,21.0.12.1,sample,0.002352113988037147,33.18163855135748,264869,True
lookupOldestObject,Oldest-object lookup,postgresql-hikari,300,warm,read-optimized,0.00493788890415664,0.0008308584176885734,0.0042639999999999996,0.004944,0.009424,2,2857103,28184,1,5000,2913584,253470,681.0,-300863,298,True,21.0.12.1,sample,0.002150712173805861,30.340431774220352,316640,True
readAllRefs,Read all refs,postgresql-hikari,300,warm,none,0.0006343907423406658,0.0003799358283046951,0.000461,0.000511,0.000992,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
readAllRefs,Read all refs,postgresql-hikari,300,warm,compact-only,0.0006530602884971026,0.0005584374108504406,0.00043099999999999996,0.00047,0.0009519999999999999,2,2857103,28184,1,5000,2885426,253470,573.0,-329021,298,True,21.0.12.1,sample,-1.866954615643683e-05,-2.9429096155396515,,False
readAllRefs,Read all refs,postgresql-hikari,300,warm,read-optimized,0.0007558415222402457,0.0007906840494876883,0.00043099999999999996,0.000512,0.001112,2,2857103,28184,1,5000,2913584,253470,683.0,-300863,298,True,21.0.12.1,sample,-0.00012145077989957986,-19.14447544607471,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,300,warm,none,4.443690498023715,0.1015592436748706,4.390912,5.466521599999999,7.16816384,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,300,warm,compact-only,2.939717939869283,0.07841238547441237,2.863104,3.506176,5.128191999999999,2,2857103,28184,1,5000,2885426,253470,592.0,-329021,298,True,21.0.12.1,sample,1.5039725581544316,33.845123975742865,394,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,300,warm,read-optimized,2.919348295719848,0.07651400176878514,2.84672,3.5897343999999998,4.831969279999993,2,2857103,28184,1,5000,2913584,253470,673.0,-300863,298,True,21.0.12.1,sample,1.5243422023038669,34.30351873024915,442,True
revisionWalk,Revision walk,postgresql-hikari,300,warm,none,1.3546748450874027,0.006164732894997889,1.343488,1.380352,1.7534976000000089,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
revisionWalk,Revision walk,postgresql-hikari,300,warm,compact-only,0.9200361260744986,0.00286917508349419,0.913408,0.9431039999999999,1.0508697599999999,2,2857103,28184,1,5000,2885426,253470,588.0,-329021,298,True,21.0.12.1,sample,0.4346387190129041,32.084357407910794,1353,True
revisionWalk,Revision walk,postgresql-hikari,300,warm,read-optimized,0.8962557956903427,0.012154805586053858,0.8837119999999999,0.920576,1.1232051199999973,2,2857103,28184,1,5000,2913584,253470,683.0,-300863,298,True,21.0.12.1,sample,0.4584190493970599,33.83978458443163,1490,True
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1000,cold,none,20.871698962962963,0.5351185615177821,20.430847999999997,24.669388799999997,29.3453824,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1000,cold,compact-only,8.09407770609319,0.26647650286596036,7.806976,9.961471999999999,15.600844799999994,2,9523694,88944,1,5000,9612777,844900,1621.0,-1101821,998,True,21.0.12.1,sample,12.777621256869773,61.21984261819696,127,True
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1000,cold,read-optimized,7.998558411347518,0.1926581424492192,7.766016,10.224435200000004,12.661882880000064,2,9523694,88944,1,5000,9684701,844900,1668.0,-1029897,998,True,21.0.12.1,sample,12.873140551615446,61.67749244783072,130,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1000,cold,none,0.0935274985238115,0.0020308739714052426,0.09024,0.10112,0.131584,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1000,cold,compact-only,0.08648411139640533,0.0018230689235567963,0.0832,0.093568,0.11901952000000002,2,9523694,88944,1,5000,9612777,844900,1411.0,-1101821,998,True,21.0.12.1,sample,0.007043387127406167,7.530819532838212,200330,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1000,cold,read-optimized,0.08847954681557016,0.00199841217899571,0.083968,0.09958399999999999,0.123904,2,9523694,88944,1,5000,9684701,844900,1645.0,-1029897,998,True,21.0.12.1,sample,0.0050479517082413355,5.3972914788864585,325875,True
lookupMissingObject,Missing-object lookup,postgresql-hikari,1000,cold,none,0.006239822922036334,1.981854947324021e-05,0.006016,0.006456,0.013791999999999999,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupMissingObject,Missing-object lookup,postgresql-hikari,1000,cold,compact-only,0.0002180736819437964,4.918737283575965e-06,0.00019999999999999998,0.00023999999999999998,0.00039099999999999996,2,9523694,88944,1,5000,9612777,844900,1445.0,-1101821,998,True,21.0.12.1,sample,0.006021749240092538,96.50513027903956,239964,True
lookupMissingObject,Missing-object lookup,postgresql-hikari,1000,cold,read-optimized,0.0002145633474841923,5.363219000247738e-06,0.00019999999999999998,0.00023099999999999998,0.000341,2,9523694,88944,1,5000,9684701,844900,1738.0,-1029897,998,True,21.0.12.1,sample,0.006025259574552142,96.5613872354222,288453,True
lookupNewestObject,Newest-object lookup,postgresql-hikari,1000,cold,none,0.003678822043580316,1.4747422378007152e-05,0.003552,0.003764,0.006180640000000013,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupNewestObject,Newest-object lookup,postgresql-hikari,1000,cold,compact-only,0.0037613901218161764,3.061798326441703e-05,0.003552,0.003932,0.011623839999999967,2,9523694,88944,1,5000,9612777,844900,1492.0,-1101821,998,True,21.0.12.1,sample,-8.256807823586038e-05,-2.244416208714004,,False
lookupNewestObject,Newest-object lookup,postgresql-hikari,1000,cold,read-optimized,0.003813814380027489,0.00014015548945435383,0.003552,0.004272,0.011968,2,9523694,88944,1,5000,9684701,844900,1585.0,-1029897,998,True,21.0.12.1,sample,-0.00013499233644717308,-3.669444589817543,,False
lookupOldestObject,Oldest-object lookup,postgresql-hikari,1000,cold,none,0.010449379472361221,2.815423560899146e-05,0.010159999999999999,0.011056,0.018976,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupOldestObject,Oldest-object lookup,postgresql-hikari,1000,cold,compact-only,0.0037306697649714515,8.335628221998866e-05,0.003552,0.0038239999999999997,0.006737039999999979,2,9523694,88944,1,5000,9612777,844900,1396.0,-1101821,998,True,21.0.12.1,sample,0.00671870970738977,64.29769083571772,207778,True
lookupOldestObject,Oldest-object lookup,postgresql-hikari,1000,cold,read-optimized,0.0037244697273588804,0.000115795345971154,0.0035559999999999997,0.003784,0.00617823999999999,2,9523694,88944,1,5000,9684701,844900,1512.0,-1029897,998,True,21.0.12.1,sample,0.0067249097450023405,64.3570248624795,224836,True
readAllRefs,Read all refs,postgresql-hikari,1000,cold,none,0.0004431123729826659,6.832350332473275e-06,0.00041999999999999996,0.00047,0.000641,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
readAllRefs,Read all refs,postgresql-hikari,1000,cold,compact-only,0.00041293985801217013,9.574000281793354e-06,0.000381,0.00043099999999999996,0.000621,2,9523694,88944,1,5000,9612777,844900,1499.0,-1101821,998,True,21.0.12.1,sample,3.0172514970495793e-05,6.809224208161777,49680977,True
readAllRefs,Read all refs,postgresql-hikari,1000,cold,read-optimized,0.0004049049625190375,9.354337046203813e-06,0.00037099999999999996,0.000421,0.000651,2,9523694,88944,1,5000,9684701,844900,1510.0,-1029897,998,True,21.0.12.1,sample,3.820741046362843e-05,8.622510404403233,39521130,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,1000,cold,none,407.97096228571417,133.39596302805455,408.94464,491.78214399999996,491.78214399999996,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,1000,cold,compact-only,2.5813034470046086,0.08255562569594674,2.5088,3.305472,4.527063039999999,2,9523694,88944,1,5000,9612777,844900,1546.0,-1101821,998,True,21.0.12.1,sample,405.3896588387096,99.36728255546853,4,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,1000,cold,read-optimized,2.6135606899766906,0.10385862579176347,2.543616,3.0724096,4.933877759999998,2,9523694,88944,1,5000,9684701,844900,1524.0,-1029897,998,True,21.0.12.1,sample,405.3574015957375,99.35937580573533,4,True
revisionWalk,Revision walk,postgresql-hikari,1000,cold,none,6.181989274725276,0.02458272134316294,6.156288,6.2996479999999995,7.056588800000004,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
revisionWalk,Revision walk,postgresql-hikari,1000,cold,compact-only,2.356110222222221,0.009707831016976889,2.342912,2.39616,2.601574400000001,2,9523694,88944,1,5000,9612777,844900,1529.0,-1101821,998,True,21.0.12.1,sample,3.825879052503055,61.88750711918818,400,True
revisionWalk,Revision walk,postgresql-hikari,1000,cold,read-optimized,2.3167229360824746,0.01487717895370238,2.2896639999999997,2.3611392,2.9093478399999997,2,9523694,88944,1,5000,9684701,844900,1601.0,-1029897,998,True,21.0.12.1,sample,3.8652663386428014,62.524636761272475,415,True
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1000,warm,none,27.034380190476195,0.9951542768341247,26.394624,35.373056,41.549824,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1000,warm,compact-only,9.551871999999996,0.204964931437827,9.322496,11.283660799999996,13.87495424,2,9523694,88944,1,5000,9612777,844900,1620.0,-1101821,998,True,21.0.12.1,sample,17.4825081904762,64.66768635825808,93,True
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1000,warm,read-optimized,9.860019982532753,0.40735218827367276,9.355264,13.180927999999998,19.96226559999998,2,9523694,88944,1,5000,9684701,844900,1798.0,-1029897,998,True,21.0.12.1,sample,17.174360207943444,63.527848935089374,105,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1000,warm,none,0.1209963130886651,0.0028836049971739572,0.116352,0.130432,0.154944,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1000,warm,compact-only,0.11236306015982317,0.00276764468149412,0.10687999999999999,0.12351999999999999,0.161024,2,9523694,88944,1,5000,9612777,844900,1629.0,-1101821,998,True,21.0.12.1,sample,0.008633252928841928,7.135137185969916,188690,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1000,warm,read-optimized,0.10974904193437635,0.002795512830149606,0.10496,0.119296,0.136704,2,9523694,88944,1,5000,9684701,844900,1784.0,-1029897,998,True,21.0.12.1,sample,0.011247271154288752,9.29554865531055,158617,True
lookupMissingObject,Missing-object lookup,postgresql-hikari,1000,warm,none,0.012205396523920449,4.1300605531385777e-05,0.011712,0.014672,0.023039999999999998,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupMissingObject,Missing-object lookup,postgresql-hikari,1000,warm,compact-only,0.00024656596140100077,8.729497897516365e-06,0.00021999999999999998,0.000251,0.00043099999999999996,2,9523694,88944,1,5000,9612777,844900,1626.0,-1101821,998,True,21.0.12.1,sample,0.011958830562519448,97.97986111374772,135967,True
lookupMissingObject,Missing-object lookup,postgresql-hikari,1000,warm,read-optimized,0.00023847804626068962,5.715661547255813e-06,0.00021099999999999998,0.00025,0.000441,2,9523694,88944,1,5000,9684701,844900,1830.0,-1029897,998,True,21.0.12.1,sample,0.011966918477659759,98.0461261885813,152922,True
lookupNewestObject,Newest-object lookup,postgresql-hikari,1000,warm,none,0.004673188922700314,0.00034851082144983985,0.0042959999999999995,0.004672,0.008380160000000032,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupNewestObject,Newest-object lookup,postgresql-hikari,1000,warm,compact-only,0.004661178361878921,0.0007113397664931184,0.0042639999999999996,0.0046159999999999994,0.008404640000000014,2,9523694,88944,1,5000,9612777,844900,1623.0,-1101821,998,True,21.0.12.1,sample,1.2010560821392596e-05,0.2570099565855455,135131076,True
lookupNewestObject,Newest-object lookup,postgresql-hikari,1000,warm,read-optimized,0.0045967540581826685,0.00034254062005716524,0.004248,0.004576,0.00792223999999999,2,9523694,88944,1,5000,9684701,844900,1744.0,-1029897,998,True,21.0.12.1,sample,7.64348645176452e-05,1.6356039908071758,22816813,True
lookupOldestObject,Oldest-object lookup,postgresql-hikari,1000,warm,none,0.016689459437972076,3.3817622477863917e-05,0.016016,0.019924800000000045,0.027615999999999998,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupOldestObject,Oldest-object lookup,postgresql-hikari,1000,warm,compact-only,0.004973801951052543,0.0007968472132549981,0.0042959999999999995,0.004776,0.008672,2,9523694,88944,1,5000,9612777,844900,1607.0,-1101821,998,True,21.0.12.1,sample,0.011715657486919533,70.19794457970231,137167,True
lookupOldestObject,Oldest-object lookup,postgresql-hikari,1000,warm,read-optimized,0.004683774587470164,0.0005176904335256219,0.004312,0.005168,0.008397599999999976,2,9523694,88944,1,5000,9684701,844900,1825.0,-1029897,998,True,21.0.12.1,sample,0.012005684850501911,71.93573222141887,152012,True
readAllRefs,Read all refs,postgresql-hikari,1000,warm,none,0.000758894583176661,0.0007060606018418151,0.000481,0.000521,0.001062,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
readAllRefs,Read all refs,postgresql-hikari,1000,warm,compact-only,0.00047862687419677243,1.1468497378385044e-05,0.00043099999999999996,0.000461,0.0008719999999999999,2,9523694,88944,1,5000,9612777,844900,1616.0,-1101821,998,True,21.0.12.1,sample,0.0002802677089798886,36.9310461812383,5765916,True
readAllRefs,Read all refs,postgresql-hikari,1000,warm,read-optimized,0.0007289063308151256,0.0006553407251154164,0.00043099999999999996,0.000461,0.0008309999999999999,2,9523694,88944,1,5000,9684701,844900,1746.0,-1029897,998,True,21.0.12.1,sample,2.998825236153542e-05,3.951570221519757,58222800,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,1000,warm,none,11.007090887804875,0.36046390153778063,10.289152,13.708492799999997,15.447162879999999,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,1000,warm,compact-only,2.540114729943503,0.040368486429388305,2.49856,2.971648000000001,4.159078399999999,2,9523694,88944,1,5000,9612777,844900,1586.0,-1101821,998,True,21.0.12.1,sample,8.466976157861371,76.92292399658676,188,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql-hikari,1000,warm,read-optimized,2.4624227820372404,0.05761459828423723,2.387968,3.026534399999999,4.439408640000003,2,9523694,88944,1,5000,9684701,844900,1777.0,-1029897,998,True,21.0.12.1,sample,8.544668105767634,77.62875943210898,208,True
revisionWalk,Revision walk,postgresql-hikari,1000,warm,none,8.494364872180451,0.07190214664331207,8.396799999999999,8.8252416,9.663610879999986,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
revisionWalk,Revision walk,postgresql-hikari,1000,warm,compact-only,3.1069461215469616,0.05891202566597457,3.0597119999999998,3.1815679999999995,3.699712,2,9523694,88944,1,5000,9612777,844900,1611.0,-1101821,998,True,21.0.12.1,sample,5.38741875063349,63.423444032615144,300,True
revisionWalk,Revision walk,postgresql-hikari,1000,warm,read-optimized,3.014200888888887,0.018613774049314656,2.9859839999999997,3.0973952,3.6890214399999954,2,9523694,88944,1,5000,9684701,844900,1817.0,-1029897,998,True,21.0.12.1,sample,5.480163983291565,64.51528826174429,332,True
